Log file for fibonacci program

value : 5 => (RAM[0]=$01,RAM[1]=$01,RAM[2]=$02,RAM[3]=$03,RAM[4]=$05,RAM[5]=$08,RAM[6]=$0d)
file  : factorial.asm

_______________________________________________________________________________________________
     |	  result table - RAM[$0000 - $0009]       | IR	  PC-lo	    |                    |     |
Clock| [$00,$01,$02,$03,$04,$05,$06,$07,$08,$09]  |   PC-hi     CAR |   Acc X   Y   SP   |  P  |          
_____|____________________________________________|_ _______________|____________________|_____|

BRK
0		00	00	00	00	00	00	00	00	00	00		a9	80	03	15		00	00	00	ff		20
1		00	00	00	00	00	00	00	00	00	00		a9	80	03	15		00	00	00	ff		20
0		00	00	00	00	00	00	00	00	00	00		a9	80	04	56		00	00	00	ff		20
1		00	00	00	00	00	00	00	00	00	00		a9	80	04	56		00	00	00	ff		20
TAY
0		00	00	00	00	00	00	00	00	00	00		a9	80	04	10		05	00	00	ff		20
1		00	00	00	00	00	00	00	00	00	00		a9	80	04	10		05	00	00	ff		20
0		00	00	00	00	00	00	00	00	00	00		a9	80	04	11		05	00	00	ff		20
1		00	00	00	00	00	00	00	00	00	00		a9	80	04	11		05	00	00	ff		20
0		00	00	00	00	00	00	00	00	00	00		a8	80	05	12		05	00	00	ff		20
1		00	00	00	00	00	00	00	00	00	00		a8	80	05	12		05	00	00	ff		20
0		00	00	00	00	00	00	00	00	00	00		a8	80	05	14		05	00	00	ff		20
1		00	00	00	00	00	00	00	00	00	00		a8	80	05	14		05	00	00	ff		20
0		00	00	00	00	00	00	00	00	00	00		a8	80	05	83		05	00	00	ff		20
1		00	00	00	00	00	00	00	00	00	00		a8	80	05	83		05	00	00	ff		20
LDA #$01
0		00	00	00	00	00	00	00	00	00	00		a8	80	05	10		05	00	05	ff		20
1		00	00	00	00	00	00	00	00	00	00		a8	80	05	10		05	00	05	ff		20
0		00	00	00	00	00	00	00	00	00	00		a8	80	05	11		05	00	05	ff		20
1		00	00	00	00	00	00	00	00	00	00		a8	80	05	11		05	00	05	ff		20
0		00	00	00	00	00	00	00	00	00	00		a9	80	06	12		05	00	05	ff		20
1		00	00	00	00	00	00	00	00	00	00		a9	80	06	12		05	00	05	ff		20
0		00	00	00	00	00	00	00	00	00	00		a9	80	06	15		05	00	05	ff		20
1		00	00	00	00	00	00	00	00	00	00		a9	80	06	15		05	00	05	ff		20
0		00	00	00	00	00	00	00	00	00	00		a9	80	07	56		05	00	05	ff		20
1		00	00	00	00	00	00	00	00	00	00		a9	80	07	56		05	00	05	ff		20
STA $00
0		00	00	00	00	00	00	00	00	00	00		a9	80	07	10		01	00	05	ff		20
1		00	00	00	00	00	00	00	00	00	00		a9	80	07	10		01	00	05	ff		20
0		00	00	00	00	00	00	00	00	00	00		a9	80	07	11		01	00	05	ff		20
1		00	00	00	00	00	00	00	00	00	00		a9	80	07	11		01	00	05	ff		20
0		00	00	00	00	00	00	00	00	00	00		85	80	08	12		01	00	05	ff		20
1		00	00	00	00	00	00	00	00	00	00		85	80	08	12		01	00	05	ff		20
0		00	00	00	00	00	00	00	00	00	00		85	80	08	16		01	00	05	ff		20
1		00	00	00	00	00	00	00	00	00	00		85	80	08	16		01	00	05	ff		20
0		00	00	00	00	00	00	00	00	00	00		85	80	09	17		01	00	05	ff		20
1		00	00	00	00	00	00	00	00	00	00		85	80	09	17		01	00	05	ff		20
0		00	00	00	00	00	00	00	00	00	00		85	80	09	18		01	00	05	ff		20
1		00	00	00	00	00	00	00	00	00	00		85	80	09	18		01	00	05	ff		20
0		00	00	00	00	00	00	00	00	00	00		85	80	09	54		01	00	05	ff		20
1		00	00	00	00	00	00	00	00	00	00		85	80	09	54		01	00	05	ff		20
0		00	00	00	00	00	00	00	00	00	00		85	80	09	55		01	00	05	ff		20
1		01	00	00	00	00	00	00	00	00	00		85	80	09	55		01	00	05	ff		20
STA $01
0		01	00	00	00	00	00	00	00	00	00		85	80	09	10		01	00	05	ff		20
1		01	00	00	00	00	00	00	00	00	00		85	80	09	10		01	00	05	ff		20
0		01	00	00	00	00	00	00	00	00	00		85	80	09	11		01	00	05	ff		20
1		01	00	00	00	00	00	00	00	00	00		85	80	09	11		01	00	05	ff		20
0		01	00	00	00	00	00	00	00	00	00		85	80	0a	12		01	00	05	ff		20
1		01	00	00	00	00	00	00	00	00	00		85	80	0a	12		01	00	05	ff		20
0		01	00	00	00	00	00	00	00	00	00		85	80	0a	16		01	00	05	ff		20
1		01	00	00	00	00	00	00	00	00	00		85	80	0a	16		01	00	05	ff		20
0		01	00	00	00	00	00	00	00	00	00		85	80	0b	17		01	00	05	ff		20
1		01	00	00	00	00	00	00	00	00	00		85	80	0b	17		01	00	05	ff		20
0		01	00	00	00	00	00	00	00	00	00		85	80	0b	18		01	00	05	ff		20
1		01	00	00	00	00	00	00	00	00	00		85	80	0b	18		01	00	05	ff		20
0		01	00	00	00	00	00	00	00	00	00		85	80	0b	54		01	00	05	ff		20
1		01	00	00	00	00	00	00	00	00	00		85	80	0b	54		01	00	05	ff		20
0		01	00	00	00	00	00	00	00	00	00		85	80	0b	55		01	00	05	ff		20
1		01	01	00	00	00	00	00	00	00	00		85	80	0b	55		01	00	05	ff		20
LDX #$00
0		01	01	00	00	00	00	00	00	00	00		85	80	0b	10		01	00	05	ff		20
1		01	01	00	00	00	00	00	00	00	00		85	80	0b	10		01	00	05	ff		20
0		01	01	00	00	00	00	00	00	00	00		85	80	0b	11		01	00	05	ff		20
1		01	01	00	00	00	00	00	00	00	00		85	80	0b	11		01	00	05	ff		20
0		01	01	00	00	00	00	00	00	00	00		a2	80	0c	12		01	00	05	ff		20
1		01	01	00	00	00	00	00	00	00	00		a2	80	0c	12		01	00	05	ff		20
0		01	01	00	00	00	00	00	00	00	00		a2	80	0c	15		01	00	05	ff		20
1		01	01	00	00	00	00	00	00	00	00		a2	80	0c	15		01	00	05	ff		20
0		01	01	00	00	00	00	00	00	00	00		a2	80	0d	6d		01	00	05	ff		20
1		01	01	00	00	00	00	00	00	00	00		a2	80	0d	6d		01	00	05	ff		20
DEY
0		01	01	00	00	00	00	00	00	00	00		a2	80	0d	10		01	00	05	ff		22
1		01	01	00	00	00	00	00	00	00	00		a2	80	0d	10		01	00	05	ff		22
0		01	01	00	00	00	00	00	00	00	00		a2	80	0d	11		01	00	05	ff		22
1		01	01	00	00	00	00	00	00	00	00		a2	80	0d	11		01	00	05	ff		22
0		01	01	00	00	00	00	00	00	00	00		88	80	0e	12		01	00	05	ff		22
1		01	01	00	00	00	00	00	00	00	00		88	80	0e	12		01	00	05	ff		22
0		01	01	00	00	00	00	00	00	00	00		88	80	0e	14		01	00	05	ff		22
1		01	01	00	00	00	00	00	00	00	00		88	80	0e	14		01	00	05	ff		22
0		01	01	00	00	00	00	00	00	00	00		88	80	0e	87		01	00	05	ff		22
1		01	01	00	00	00	00	00	00	00	00		88	80	0e	87		01	00	05	ff		22
LDA $00,X
0		01	01	00	00	00	00	00	00	00	00		88	80	0e	10		01	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		88	80	0e	10		01	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		88	80	0e	11		01	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		88	80	0e	11		01	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		b5	80	0f	12		01	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		b5	80	0f	12		01	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		b5	80	0f	19		01	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		b5	80	0f	19		01	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		b5	80	10	1a		01	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		b5	80	10	1a		01	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		b5	80	10	1b		00	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		b5	80	10	1b		00	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		b5	80	10	1c		00	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		b5	80	10	1c		00	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		b5	80	10	56		01	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		b5	80	10	56		01	00	04	ff		20
CLC
0		01	01	00	00	00	00	00	00	00	00		b5	80	10	10		01	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		b5	80	10	10		01	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		b5	80	10	11		01	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		b5	80	10	11		01	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		18	80	11	12		01	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		18	80	11	12		01	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		18	80	11	14		01	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		18	80	11	14		01	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		18	80	11	96		01	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		18	80	11	96		01	00	04	ff		20
ADC $01,X
0		01	01	00	00	00	00	00	00	00	00		18	80	11	10		01	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		18	80	11	10		01	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		18	80	11	11		01	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		18	80	11	11		01	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		75	80	12	12		01	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		75	80	12	12		01	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		75	80	12	19		01	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		75	80	12	19		01	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		75	80	13	1a		01	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		75	80	13	1a		01	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		75	80	13	1b		01	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		75	80	13	1b		01	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		75	80	13	1c		01	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		75	80	13	1c		01	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		75	80	13	53		01	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		75	80	13	53		01	00	04	ff		20
STA $02,X
0		01	01	00	00	00	00	00	00	00	00		75	80	13	10		02	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		75	80	13	10		02	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		75	80	13	11		02	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		75	80	13	11		02	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		95	80	14	12		02	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		95	80	14	12		02	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		95	80	14	19		02	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		95	80	14	19		02	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		95	80	15	1a		02	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		95	80	15	1a		02	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		95	80	15	1b		02	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		95	80	15	1b		02	00	04	ff		20
0		01	01	00	00	00	00	00	00	00	00		95	80	15	1c		02	00	04	ff		20
1		01	01	00	00	00	00	00	00	00	00		95	80	15	1c		02	00	04	ff		20
