Log file for the factorial program

value : factorial(5) = 120 = $78
file  : factorial.asm

_______________________________________________________________________________________________________
     |	    Stack RAM[$0106 - $01FF]           |  tmp var  |IR	  PC-lo	    |                    |     |
Clock|[$06,$07,$08,$09,$FA,$FB,$FC,$FD,$FE,$FF]|   RAM[0]  |  PC-hi     CAR |   Acc X   Y   SP   |  P  |          
_____|_________________________________________|___________|________________|____________________|_____|

BRK
1		00	00	00	00	00	00	00	07	80	05		00		20	80	0c	a9		05	00	00	fc		20
TSX
0		00	00	00	00	00	00	00	07	80	05		00		20	80	0c	10		05	00	00	fc		20
1		00	00	00	00	00	00	00	07	80	05		00		20	80	0c	10		05	00	00	fc		20
0		00	00	00	00	00	00	00	07	80	05		00		20	80	0c	11		05	00	00	fc		20
1		00	00	00	00	00	00	00	07	80	05		00		20	80	0c	11		05	00	00	fc		20
0		00	00	00	00	00	00	00	07	80	05		00		ba	80	0d	12		05	00	00	fc		20
1		00	00	00	00	00	00	00	07	80	05		00		ba	80	0d	12		05	00	00	fc		20
0		00	00	00	00	00	00	00	07	80	05		00		ba	80	0d	14		05	00	00	fc		20
1		00	00	00	00	00	00	00	07	80	05		00		ba	80	0d	14		05	00	00	fc		20
0		00	00	00	00	00	00	00	07	80	05		00		ba	80	0d	6f		05	00	00	fc		20
1		00	00	00	00	00	00	00	07	80	05		00		ba	80	0d	6f		05	00	00	fc		20
INX
0		00	00	00	00	00	00	00	07	80	05		00		ba	80	0d	10		05	fc	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		ba	80	0d	10		05	fc	00	fc		a0
0		00	00	00	00	00	00	00	07	80	05		00		ba	80	0d	11		05	fc	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		ba	80	0d	11		05	fc	00	fc		a0
0		00	00	00	00	00	00	00	07	80	05		00		e8	80	0e	12		05	fc	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		e8	80	0e	12		05	fc	00	fc		a0
0		00	00	00	00	00	00	00	07	80	05		00		e8	80	0e	14		05	fc	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		e8	80	0e	14		05	fc	00	fc		a0
0		00	00	00	00	00	00	00	07	80	05		00		e8	80	0e	7a		05	fc	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		e8	80	0e	7a		05	fc	00	fc		a0
INX
0		00	00	00	00	00	00	00	07	80	05		00		e8	80	0e	10		05	fd	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		e8	80	0e	10		05	fd	00	fc		a0
0		00	00	00	00	00	00	00	07	80	05		00		e8	80	0e	11		05	fd	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		e8	80	0e	11		05	fd	00	fc		a0
0		00	00	00	00	00	00	00	07	80	05		00		e8	80	0f	12		05	fd	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		e8	80	0f	12		05	fd	00	fc		a0
0		00	00	00	00	00	00	00	07	80	05		00		e8	80	0f	14		05	fd	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		e8	80	0f	14		05	fd	00	fc		a0
0		00	00	00	00	00	00	00	07	80	05		00		e8	80	0f	7a		05	fd	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		e8	80	0f	7a		05	fd	00	fc		a0
INX
0		00	00	00	00	00	00	00	07	80	05		00		e8	80	0f	10		05	fe	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		e8	80	0f	10		05	fe	00	fc		a0
0		00	00	00	00	00	00	00	07	80	05		00		e8	80	0f	11		05	fe	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		e8	80	0f	11		05	fe	00	fc		a0
0		00	00	00	00	00	00	00	07	80	05		00		e8	80	10	12		05	fe	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		e8	80	10	12		05	fe	00	fc		a0
0		00	00	00	00	00	00	00	07	80	05		00		e8	80	10	14		05	fe	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		e8	80	10	14		05	fe	00	fc		a0
0		00	00	00	00	00	00	00	07	80	05		00		e8	80	10	7a		05	fe	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		e8	80	10	7a		05	fe	00	fc		a0
LDY $0100,X
0		00	00	00	00	00	00	00	07	80	05		00		e8	80	10	10		05	ff	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		e8	80	10	10		05	ff	00	fc		a0
0		00	00	00	00	00	00	00	07	80	05		00		e8	80	10	11		05	ff	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		e8	80	10	11		05	ff	00	fc		a0
0		00	00	00	00	00	00	00	07	80	05		00		bc	80	11	12		05	ff	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		bc	80	11	12		05	ff	00	fc		a0
0		00	00	00	00	00	00	00	07	80	05		00		bc	80	11	2a		05	ff	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		bc	80	11	2a		05	ff	00	fc		a0
0		00	00	00	00	00	00	00	07	80	05		00		bc	80	12	2b		05	ff	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		bc	80	12	2b		05	ff	00	fc		a0
0		00	00	00	00	00	00	00	07	80	05		00		bc	80	12	2c		00	ff	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		bc	80	12	2c		00	ff	00	fc		a0
0		00	00	00	00	00	00	00	07	80	05		00		bc	80	12	2d		00	ff	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		bc	80	12	2d		00	ff	00	fc		a0
0		00	00	00	00	00	00	00	07	80	05		00		bc	80	13	2e		05	ff	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		bc	80	13	2e		05	ff	00	fc		a0
0		00	00	00	00	00	00	00	07	80	05		00		bc	80	13	2f		05	ff	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		bc	80	13	2f		05	ff	00	fc		a0
0		00	00	00	00	00	00	00	07	80	05		00		bc	80	13	30		05	ff	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		bc	80	13	30		05	ff	00	fc		a0
0		00	00	00	00	00	00	00	07	80	05		00		bc	80	13	82		05	ff	00	fc		a0
1		00	00	00	00	00	00	00	07	80	05		00		bc	80	13	82		05	ff	00	fc		a0
LDA #$01
0		00	00	00	00	00	00	00	07	80	05		00		bc	80	13	10		05	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	05		00		bc	80	13	10		05	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	05		00		bc	80	13	11		05	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	05		00		bc	80	13	11		05	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	05		00		a9	80	14	12		05	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	05		00		a9	80	14	12		05	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	05		00		a9	80	14	15		05	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	05		00		a9	80	14	15		05	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	05		00		a9	80	15	56		05	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	05		00		a9	80	15	56		05	ff	05	fc		20
STA $0100,X
0		00	00	00	00	00	00	00	07	80	05		00		a9	80	15	10		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	05		00		a9	80	15	10		01	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	05		00		a9	80	15	11		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	05		00		a9	80	15	11		01	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	05		00		9d	80	16	12		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	05		00		9d	80	16	12		01	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	05		00		9d	80	16	2a		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	05		00		9d	80	16	2a		01	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	05		00		9d	80	17	2b		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	05		00		9d	80	17	2b		01	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	05		00		9d	80	17	2c		00	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	05		00		9d	80	17	2c		00	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	05		00		9d	80	17	2d		00	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	05		00		9d	80	17	2d		00	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	05		00		9d	80	18	2e		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	05		00		9d	80	18	2e		01	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	05		00		9d	80	18	2f		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	05		00		9d	80	18	2f		01	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	05		00		9d	80	18	30		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	05		00		9d	80	18	30		01	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	05		00		9d	80	18	54		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	05		00		9d	80	18	54		01	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	05		00		9d	80	18	55		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	05		00		9d	80	18	55		01	ff	05	fc		20
LDA $0100,X
0		00	00	00	00	00	00	00	07	80	01		00		9d	80	18	10		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	01		00		9d	80	18	10		01	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	01		00		9d	80	18	11		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	01		00		9d	80	18	11		01	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	01		00		bd	80	19	12		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	01		00		bd	80	19	12		01	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	01		00		bd	80	19	2a		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	01		00		bd	80	19	2a		01	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	01		00		bd	80	1a	2b		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	01		00		bd	80	1a	2b		01	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	01		00		bd	80	1a	2c		00	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	01		00		bd	80	1a	2c		00	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	01		00		bd	80	1a	2d		00	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	01		00		bd	80	1a	2d		00	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	01		00		bd	80	1b	2e		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	01		00		bd	80	1b	2e		01	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	01		00		bd	80	1b	2f		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	01		00		bd	80	1b	2f		01	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	01		00		bd	80	1b	30		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	01		00		bd	80	1b	30		01	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	01		00		bd	80	1b	56		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	01		00		bd	80	1b	56		01	ff	05	fc		20
PHA
0		00	00	00	00	00	00	00	07	80	01		00		bd	80	1b	10		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	01		00		bd	80	1b	10		01	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	01		00		bd	80	1b	11		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	01		00		bd	80	1b	11		01	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	01		00		48	80	1c	12		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	01		00		48	80	1c	12		01	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	01		00		48	80	1c	14		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	01		00		48	80	1c	14		01	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	01		00		48	80	1c	9b		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	01		00		48	80	1c	9b		01	ff	05	fc		20
0		00	00	00	00	00	00	00	07	80	01		00		48	80	1c	9c		01	ff	05	fc		20
1		00	00	00	00	00	00	00	07	80	01		00		48	80	1c	9c		01	ff	05	fc		20
TYA
0		00	00	00	00	00	00	01	07	80	01		00		48	80	1c	10		01	ff	05	fb		20
1		00	00	00	00	00	00	01	07	80	01		00		48	80	1c	10		01	ff	05	fb		20
0		00	00	00	00	00	00	01	07	80	01		00		48	80	1c	11		01	ff	05	fb		20
1		00	00	00	00	00	00	01	07	80	01		00		48	80	1c	11		01	ff	05	fb		20
0		00	00	00	00	00	00	01	07	80	01		00		98	80	1d	12		01	ff	05	fb		20
1		00	00	00	00	00	00	01	07	80	01		00		98	80	1d	12		01	ff	05	fb		20
0		00	00	00	00	00	00	01	07	80	01		00		98	80	1d	14		01	ff	05	fb		20
1		00	00	00	00	00	00	01	07	80	01		00		98	80	1d	14		01	ff	05	fb		20
0		00	00	00	00	00	00	01	07	80	01		00		98	80	1d	88		01	ff	05	fb		20
1		00	00	00	00	00	00	01	07	80	01		00		98	80	1d	88		01	ff	05	fb		20
PHA
0		00	00	00	00	00	00	01	07	80	01		00		98	80	1d	10		05	ff	05	fb		20
1		00	00	00	00	00	00	01	07	80	01		00		98	80	1d	10		05	ff	05	fb		20
0		00	00	00	00	00	00	01	07	80	01		00		98	80	1d	11		05	ff	05	fb		20
1		00	00	00	00	00	00	01	07	80	01		00		98	80	1d	11		05	ff	05	fb		20
0		00	00	00	00	00	00	01	07	80	01		00		48	80	1e	12		05	ff	05	fb		20
1		00	00	00	00	00	00	01	07	80	01		00		48	80	1e	12		05	ff	05	fb		20
0		00	00	00	00	00	00	01	07	80	01		00		48	80	1e	14		05	ff	05	fb		20
1		00	00	00	00	00	00	01	07	80	01		00		48	80	1e	14		05	ff	05	fb		20
0		00	00	00	00	00	00	01	07	80	01		00		48	80	1e	9b		05	ff	05	fb		20
1		00	00	00	00	00	00	01	07	80	01		00		48	80	1e	9b		05	ff	05	fb		20
0		00	00	00	00	00	00	01	07	80	01		00		48	80	1e	9c		05	ff	05	fb		20
1		00	00	00	00	00	00	01	07	80	01		00		48	80	1e	9c		05	ff	05	fb		20
JSR $802e
0		00	00	00	00	00	05	01	07	80	01		00		48	80	1e	10		05	ff	05	fa		20
1		00	00	00	00	00	05	01	07	80	01		00		48	80	1e	10		05	ff	05	fa		20
0		00	00	00	00	00	05	01	07	80	01		00		48	80	1e	11		05	ff	05	fa		20
1		00	00	00	00	00	05	01	07	80	01		00		48	80	1e	11		05	ff	05	fa		20
0		00	00	00	00	00	05	01	07	80	01		00		20	80	1f	12		05	ff	05	fa		20
1		00	00	00	00	00	05	01	07	80	01		00		20	80	1f	12		05	ff	05	fa		20
0		00	00	00	00	00	05	01	07	80	01		00		20	80	1f	14		05	ff	05	fa		20
1		00	00	00	00	00	05	01	07	80	01		00		20	80	1f	14		05	ff	05	fa		20
0		00	00	00	00	00	05	01	07	80	01		00		20	80	1f	a1		05	ff	05	fa		20
1		00	00	00	00	00	05	01	07	80	01		00		20	80	1f	a1		05	ff	05	fa		20
0		00	00	00	00	00	05	01	07	80	01		00		20	80	20	a2		05	ff	05	fa		20
1		00	00	00	00	00	05	01	07	80	01		00		20	80	20	a2		05	ff	05	fa		20
0		00	00	00	00	00	05	01	07	80	01		00		20	80	20	a3		05	ff	05	fa		20
1		00	00	00	00	00	05	01	07	80	01		00		20	80	20	a3		05	ff	05	fa		20
0		00	00	00	00	00	05	01	07	80	01		00		20	80	20	a4		05	ff	05	fa		20
1		00	00	00	00	00	05	01	07	80	01		00		20	80	20	a4		05	ff	05	fa		20
0		00	00	00	00	80	05	01	07	80	01		00		20	80	20	a5		05	ff	05	f9		20
1		00	00	00	00	80	05	01	07	80	01		00		20	80	20	a5		05	ff	05	f9		20
0		00	00	00	00	80	05	01	07	80	01		00		20	80	20	a6		05	ff	05	f9		20
1		00	00	00	00	80	05	01	07	80	01		00		20	80	20	a6		05	ff	05	f9		20
0		00	00	00	20	80	05	01	07	80	01		00		20	80	20	a7		05	ff	05	f8		20
1		00	00	00	20	80	05	01	07	80	01		00		20	80	20	a7		05	ff	05	f8		20
0		00	00	00	20	80	05	01	07	80	01		00		20	80	20	a8		05	ff	05	f8		20
1		00	00	00	20	80	05	01	07	80	01		00		20	80	20	a8		05	ff	05	f8		20
0		00	00	00	20	80	05	01	07	80	01		00		20	80	2e	a9		05	ff	05	f8		20
1		00	00	00	20	80	05	01	07	80	01		00		20	80	2e	a9		05	ff	05	f8		20
TXA
0		00	00	00	20	80	05	01	07	80	01		00		20	80	2e	10		05	ff	05	f8		20
1		00	00	00	20	80	05	01	07	80	01		00		20	80	2e	10		05	ff	05	f8		20
0		00	00	00	20	80	05	01	07	80	01		00		20	80	2e	11		05	ff	05	f8		20
1		00	00	00	20	80	05	01	07	80	01		00		20	80	2e	11		05	ff	05	f8		20
0		00	00	00	20	80	05	01	07	80	01		00		8a	80	2f	12		05	ff	05	f8		20
1		00	00	00	20	80	05	01	07	80	01		00		8a	80	2f	12		05	ff	05	f8		20
0		00	00	00	20	80	05	01	07	80	01		00		8a	80	2f	14		05	ff	05	f8		20
1		00	00	00	20	80	05	01	07	80	01		00		8a	80	2f	14		05	ff	05	f8		20
0		00	00	00	20	80	05	01	07	80	01		00		8a	80	2f	6b		05	ff	05	f8		20
1		00	00	00	20	80	05	01	07	80	01		00		8a	80	2f	6b		05	ff	05	f8		20
PHA
0		00	00	00	20	80	05	01	07	80	01		00		8a	80	2f	10		ff	ff	05	f8		a0
1		00	00	00	20	80	05	01	07	80	01		00		8a	80	2f	10		ff	ff	05	f8		a0
0		00	00	00	20	80	05	01	07	80	01		00		8a	80	2f	11		ff	ff	05	f8		a0
1		00	00	00	20	80	05	01	07	80	01		00		8a	80	2f	11		ff	ff	05	f8		a0
0		00	00	00	20	80	05	01	07	80	01		00		48	80	30	12		ff	ff	05	f8		a0
1		00	00	00	20	80	05	01	07	80	01		00		48	80	30	12		ff	ff	05	f8		a0
0		00	00	00	20	80	05	01	07	80	01		00		48	80	30	14		ff	ff	05	f8		a0
